seqnames,start,end,ID,Name,Description,z_score
Lcu.1GRN.Chr3,385682106,385685411,Lcu.1GRN.3g054930,Lcu.1GRN.3g054930,NAB domain-containing protein,6.320657337
Lcu.1GRN.Chr4,107429089,107431020,Lcu.1GRN.4g015160,Lcu.1GRN.4g015160,NAD(P)-linked oxidoreductase superfamily protein,5.315802515
Lcu.1GRN.Chr2,53355827,53357106,Lcu.1GRN.2g015470,Lcu.1GRN.2g015470,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like,8.527379489
Lcu.1GRN.Chr4,327205156,327205562,Lcu.1GRN.4g039970,Lcu.1GRN.4g039970,NADH-ubiquinone oxidoreductase chain 1,7.811119763
Lcu.1GRN.Chr4,327205717,327206103,Lcu.1GRN.4g039980,Lcu.1GRN.4g039980,NADH-ubiquinone oxidoreductase chain 1,7.811119763
Lcu.1GRN.Chr4,498955329,498960408,Lcu.1GRN.4g073830,Lcu.1GRN.4g073830,NADPH:adrenodoxin oxidoreductase;  mitochondrial,6.130004398
Lcu.1GRN.Chr3,385607202,385615042,Lcu.1GRN.3g054910,Lcu.1GRN.3g054910,NADPH--cytochrome P450 reductase,6.320657337
Lcu.1GRN.Chr4,491891798,491892142,Lcu.1GRN.4g071880,Lcu.1GRN.4g071880,NAF domain-containing protein,5.215318822
Lcu.1GRN.Chr6,341100872,341102632,Lcu.1GRN.6g042580,Lcu.1GRN.6g042580,Nascent polypeptide-associated complex subunit alpha-like protein,6.645337919
Lcu.1GRN.Chr4,33192512,33196021,Lcu.1GRN.4g006850,Lcu.1GRN.4g006850,NGN domain-containing protein,6.325321126
Lcu.1GRN.Chr2,897054,902031,Lcu.1GRN.2g000480,Lcu.1GRN.2g000480,NifU-like protein 2;  chloroplastic,4.930762925
Lcu.1GRN.Chr7,4132113,4133618,Lcu.1GRN.7g002190,Lcu.1GRN.7g002190,Ninja-family protein,6.272664414
Lcu.1GRN.Chr6,398643012,398644757,Lcu.1GRN.6g052710,Lcu.1GRN.6g052710,Nodulin-like domain-containing protein,8.617707281
Lcu.1GRN.Chr2,416073042,416075527,Lcu.1GRN.2g056430,Lcu.1GRN.2g056430,Non-reducing end alpha-L-arabinofuranosidase,19.53742735
Lcu.1GRN.Chr6,338988866,338990482,Lcu.1GRN.6g041890,Lcu.1GRN.6g041890,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,338990676,338992061,Lcu.1GRN.6g041900,Lcu.1GRN.6g041900,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339014420,339018016,Lcu.1GRN.6g041920,Lcu.1GRN.6g041920,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339023193,339026789,Lcu.1GRN.6g041930,Lcu.1GRN.6g041930,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339032773,339033954,Lcu.1GRN.6g041940,Lcu.1GRN.6g041940,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339040700,339044186,Lcu.1GRN.6g041960,Lcu.1GRN.6g041960,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339040700,339044294,Lcu.1GRN.6g041950,Lcu.1GRN.6g041950,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339094472,339097433,Lcu.1GRN.6g041970,Lcu.1GRN.6g041970,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339198189,339201831,Lcu.1GRN.6g041990,Lcu.1GRN.6g041990,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,339217565,339221164,Lcu.1GRN.6g042000,Lcu.1GRN.6g042000,Non-reducing end alpha-L-arabinofuranosidase,6.768322871
Lcu.1GRN.Chr6,340621810,340626180,Lcu.1GRN.6g042450,Lcu.1GRN.6g042450,Non-reducing end alpha-L-arabinofuranosidase,5.783720596
Lcu.1GRN.Chr6,340645763,340649750,Lcu.1GRN.6g042460,Lcu.1GRN.6g042460,Non-reducing end alpha-L-arabinofuranosidase,5.783720596
Lcu.1GRN.Chr2,136638939,136639217,Lcu.1GRN.2g026300,Lcu.1GRN.2g026300,non-specific lipid-transfer protein 2,5.753268506
Lcu.1GRN.Chr4,288592967,288635359,Lcu.1GRN.4g034010,Lcu.1GRN.4g034010,Non-specific serine/threonine protein kinase,9.514331107
Lcu.1GRN.Chr2,135675913,135685604,Lcu.1GRN.2g026080,Lcu.1GRN.2g026080,Non-specific serine/threonine protein kinase,7.847914807
Lcu.1GRN.Chr5,403580136,403581651,Lcu.1GRN.5g047470,Lcu.1GRN.5g047470,Non-specific serine/threonine protein kinase,4.412437548
Lcu.1GRN.Chr7,648687293,648689605,Lcu.1GRN.7g077830,Lcu.1GRN.7g077830,N-terminal acetyltransferase A;  auxiliary subunit,4.413906282
Lcu.1GRN.Chr7,649388609,649390092,Lcu.1GRN.7g078350,Lcu.1GRN.7g078350,Nuclear transcription factor Y subunit B,5.841878134
Lcu.1GRN.Chr4,488229604,488242109,Lcu.1GRN.4g070920,Lcu.1GRN.4g070920,Nucleolar pre-ribosomal-associated protein 1,4.403620523
Lcu.1GRN.Chr4,325276742,325280631,Lcu.1GRN.4g039550,Lcu.1GRN.4g039550,Nucleolin 1-like,6.649028994
Lcu.1GRN.Chr4,327106491,327128504,Lcu.1GRN.4g039920,Lcu.1GRN.4g039920,Nucleoporin NUP188 homolog,8.614435118
Lcu.1GRN.Chr4,327142154,327143715,Lcu.1GRN.4g039930,Lcu.1GRN.4g039930,Nucleoporin NUP188 homolog,8.614435118
Lcu.1GRN.Chr4,491765324,491767576,Lcu.1GRN.4g071820,Lcu.1GRN.4g071820,Nucleoside diphosphate kinase,5.215318822
Lcu.1GRN.Chr4,491776869,491780050,Lcu.1GRN.4g071830,Lcu.1GRN.4g071830,Nucleoside diphosphate kinase,5.215318822
Lcu.1GRN.Chr7,649390626,649393034,Lcu.1GRN.7g078360,Lcu.1GRN.7g078360,Nudix hydrolase,5.841878134
Lcu.1GRN.Chr4,407778087,407779451,Lcu.1GRN.4g054710,Lcu.1GRN.4g054710,Octicosapeptide/phox/Bem1p (PB1) domain protein,5.124512977
Lcu.1GRN.Chr2,136910173,136912881,Lcu.1GRN.2g026350,Lcu.1GRN.2g026350,Octicosapeptide/phox/Bem1p family protein,5.753268506
Lcu.1GRN.Chr7,649319116,649322844,Lcu.1GRN.7g078300,Lcu.1GRN.7g078300,Oligopeptide transporter,5.841878134
Lcu.1GRN.Chr7,649329882,649331717,Lcu.1GRN.7g078310,Lcu.1GRN.7g078310,Oligopeptide transporter like,5.841878134
Lcu.1GRN.Chr4,152168856,152169263,Lcu.1GRN.4g019610,Lcu.1GRN.4g019610,Oral cancer-overexpressed protein 1-like isoform C,8.422807718
Lcu.1GRN.Chr2,54391965,54393689,Lcu.1GRN.2g015710,Lcu.1GRN.2g015710,outer envelope pore protein 16-2;  chloroplastic,14.05526879
Lcu.1GRN.Chr4,327935821,327936702,Lcu.1GRN.4g040100,Lcu.1GRN.4g040100,Ovule protein,6.690551233
Lcu.1GRN.Chr3,385686068,385686735,Lcu.1GRN.3g054940,Lcu.1GRN.3g054940,Ovule protein,6.320657337
Lcu.1GRN.Chr7,649159564,649159968,Lcu.1GRN.7g078220,Lcu.1GRN.7g078220,Ovule protein,5.841878134
Lcu.1GRN.Chr3,253333435,253339042,Lcu.1GRN.3g030590,Lcu.1GRN.3g030590,Oxysterol-binding protein,6.659869196
Lcu.1GRN.Chr6,342458208,342462045,Lcu.1GRN.6g042840,Lcu.1GRN.6g042840,Paladin,8.188239791
Lcu.1GRN.Chr2,1903246,1905883,Lcu.1GRN.2g001110,Lcu.1GRN.2g001110,Partner of Y14 and mago,4.995187609
Lcu.1GRN.Chr6,373365500,373366799,Lcu.1GRN.6g047480,Lcu.1GRN.6g047480,Patatin,9.646916359
Lcu.1GRN.Chr2,1854695,1857901,Lcu.1GRN.2g001070,Lcu.1GRN.2g001070,Patatin,5.301144802
Lcu.1GRN.Chr7,631446419,631446895,Lcu.1GRN.7g069790,Lcu.1GRN.7g069790,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631450769,631451245,Lcu.1GRN.7g069800,Lcu.1GRN.7g069800,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631459991,631460467,Lcu.1GRN.7g069810,Lcu.1GRN.7g069810,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631464954,631465430,Lcu.1GRN.7g069820,Lcu.1GRN.7g069820,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631467280,631467756,Lcu.1GRN.7g069830,Lcu.1GRN.7g069830,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631471542,631472018,Lcu.1GRN.7g069840,Lcu.1GRN.7g069840,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631542797,631543273,Lcu.1GRN.7g069850,Lcu.1GRN.7g069850,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631545925,631546401,Lcu.1GRN.7g069860,Lcu.1GRN.7g069860,Pathogenesis-related protein class 10,6.381848133
Lcu.1GRN.Chr7,631566168,631566644,Lcu.1GRN.7g069870,Lcu.1GRN.7g069870,Pathogenesis-related protein class 10,5.99964987
Lcu.1GRN.Chr7,631577749,631578225,Lcu.1GRN.7g069890,Lcu.1GRN.7g069890,Pathogenesis-related protein class 10,5.99964987
Lcu.1GRN.Chr7,631586334,631586810,Lcu.1GRN.7g069900,Lcu.1GRN.7g069900,Pathogenesis-related protein class 10,5.99964987
Lcu.1GRN.Chr7,631596450,631596926,Lcu.1GRN.7g069910,Lcu.1GRN.7g069910,Pathogenesis-related protein class 10,5.99964987
Lcu.1GRN.Chr6,398699163,398702975,Lcu.1GRN.6g052750,Lcu.1GRN.6g052750,Pectate lyase,8.617707281
Lcu.1GRN.Chr7,631261281,631264311,Lcu.1GRN.7g069700,Lcu.1GRN.7g069700,Pectate_lyase_3 domain-containing protein,6.381848133
Lcu.1GRN.Chr7,630805533,630807362,Lcu.1GRN.7g069450,Lcu.1GRN.7g069450,Pectinesterase,6.321484311
Lcu.1GRN.Chr7,630824260,630826089,Lcu.1GRN.7g069460,Lcu.1GRN.7g069460,Pectinesterase,6.321484311
Lcu.1GRN.Chr6,342681042,342681665,Lcu.1GRN.6g042920,Lcu.1GRN.6g042920,Pectinesterase,4.678812332
Lcu.1GRN.Chr6,342681701,342682041,Lcu.1GRN.6g042930,Lcu.1GRN.6g042930,Pectinesterase,4.678812332
Lcu.1GRN.Chr2,416551637,416552977,Lcu.1GRN.2g056560,Lcu.1GRN.2g056560,Pentatricopeptide repeat-containing protein,17.40397355
Lcu.1GRN.Chr6,343935058,343937484,Lcu.1GRN.6g043120,Lcu.1GRN.6g043120,Pentatricopeptide repeat-containing protein,8.055472679
Lcu.1GRN.Chr3,253608221,253609878,Lcu.1GRN.3g030640,Lcu.1GRN.3g030640,Pentatricopeptide repeat-containing protein,6.623900616
Lcu.1GRN.Chr7,649095014,649106760,Lcu.1GRN.7g078160,Lcu.1GRN.7g078160,Pentatricopeptide repeat-containing protein,5.841878134
Lcu.1GRN.Chr7,649206682,649214153,Lcu.1GRN.7g078250,Lcu.1GRN.7g078250,Pentatricopeptide repeat-containing protein,5.841878134
Lcu.1GRN.Chr5,30329451,30332120,Lcu.1GRN.5g012360,Lcu.1GRN.5g012360,Pentatricopeptide repeat-containing protein,5.592569352
Lcu.1GRN.Chr4,491988707,491991586,Lcu.1GRN.4g071890,Lcu.1GRN.4g071890,Pentatricopeptide repeat-containing protein,5.215318822
Lcu.1GRN.Chr4,492159442,492168458,Lcu.1GRN.4g071940,Lcu.1GRN.4g071940,Pentatricopeptide repeat-containing protein,5.215318822
Lcu.1GRN.Chr4,180609897,180610202,Lcu.1GRN.4g023190,Lcu.1GRN.4g023190,Pentatricopeptide repeat-containing protein 11,5.173777538
Lcu.1GRN.Chr2,1457939,1461775,Lcu.1GRN.2g000880,Lcu.1GRN.2g000880,Pentatricopeptide repeat-containing protein At1g10910;  chloroplastic,5.301144802
Lcu.1GRN.Chr4,498996529,498996837,Lcu.1GRN.4g073840,Lcu.1GRN.4g073840,Pentatricopeptide repeat-containing protein At3g04130;  mitochondrial,6.130004398
Lcu.1GRN.Chr7,649177076,649179112,Lcu.1GRN.7g078240,Lcu.1GRN.7g078240,Pentatricopeptide repeat-containing protein At4g16390;  chloroplastic,5.841878134
Lcu.1GRN.Chr4,499454510,499458056,Lcu.1GRN.4g074020,Lcu.1GRN.4g074020,Pentatricopeptide repeat-containing protein At5g21222,6.685403491
Lcu.1GRN.Chr2,53267398,53271980,Lcu.1GRN.2g015430,Lcu.1GRN.2g015430,Pentatricopeptide repeat-containing protein At5g48730;  chloroplastic,8.645663378
Lcu.1GRN.Chr4,488854027,488856610,Lcu.1GRN.4g071120,Lcu.1GRN.4g071120,Pentatricopeptide repeat-containing protein family,7.14254818
Lcu.1GRN.Chr4,407712732,407714729,Lcu.1GRN.4g054670,Lcu.1GRN.4g054670,Peptide methionine sulfoxide reductase B5,5.124512977
Lcu.1GRN.Chr4,326866139,326866657,Lcu.1GRN.4g039870,Lcu.1GRN.4g039870,Peptidyl-prolyl cis-trans isomerase,8.614435118
Lcu.1GRN.Chr6,342117082,342124461,Lcu.1GRN.6g042740,Lcu.1GRN.6g042740,Peptidylprolyl isomerase,8.299012522
Lcu.1GRN.Chr7,4409981,4412517,Lcu.1GRN.7g002350,Lcu.1GRN.7g002350,Peptidylprolyl isomerase,6.272664414
Lcu.1GRN.Chr7,4426260,4429462,Lcu.1GRN.7g002360,Lcu.1GRN.7g002360,Peptidylprolyl isomerase,6.272664414
Lcu.1GRN.Chr7,4436079,4437196,Lcu.1GRN.7g002390,Lcu.1GRN.7g002390,Peptidylprolyl isomerase,6.272664414
Lcu.1GRN.Chr4,113985513,113989181,Lcu.1GRN.4g015980,Lcu.1GRN.4g015980,Peptidylprolyl isomerase,6.211252673
Lcu.1GRN.Chr4,37915601,37927671,Lcu.1GRN.4g007320,Lcu.1GRN.4g007320,Peptidylprolyl isomerase,5.868093269
Lcu.1GRN.Chr4,107891256,107892200,Lcu.1GRN.4g015180,Lcu.1GRN.4g015180,Peptidylprolyl isomerase,5.315802515
Lcu.1GRN.Chr4,290930656,290931989,Lcu.1GRN.4g034560,Lcu.1GRN.4g034560,Peptidylprolyl isomerase,4.950015125
Lcu.1GRN.Chr2,399758957,399761646,Lcu.1GRN.2g053970,Lcu.1GRN.2g053970,Peptidylprolyl isomerase,4.80147988
Lcu.1GRN.Chr4,325402746,325403897,Lcu.1GRN.4g039610,Lcu.1GRN.4g039610,Peroxidase,6.649028994
Lcu.1GRN.Chr7,649237881,649239000,Lcu.1GRN.7g078260,Lcu.1GRN.7g078260,Peroxidase,5.841878134
Lcu.1GRN.Chr4,325581834,325582597,Lcu.1GRN.4g039620,Lcu.1GRN.4g039620,Peroxidase,5.576417631
Lcu.1GRN.Chr4,325659032,325660454,Lcu.1GRN.4g039630,Lcu.1GRN.4g039630,Peroxidase,5.576417631
Lcu.1GRN.Chr6,332368419,332369686,Lcu.1GRN.6g040620,Lcu.1GRN.6g040620,Peroxidase,5.326029949
Lcu.1GRN.Chr6,343938343,343940529,Lcu.1GRN.6g043130,Lcu.1GRN.6g043130,Peroxisome biogenesis protein 6-like,8.055472679
Lcu.1GRN.Chr6,344030623,344036354,Lcu.1GRN.6g043140,Lcu.1GRN.6g043140,Peroxisome biogenesis protein 6-like,8.055472679
Lcu.1GRN.Chr6,374198076,374200771,Lcu.1GRN.6g047650,Lcu.1GRN.6g047650,PHD-type domain-containing protein,8.13255299
Lcu.1GRN.Chr4,288765672,288766076,Lcu.1GRN.4g034110,Lcu.1GRN.4g034110,Phenylalanine ammonia-lyase,9.514331107
Lcu.1GRN.Chr2,54513611,54515839,Lcu.1GRN.2g015760,Lcu.1GRN.2g015760,Phosducin-like protein,14.05526879
Lcu.1GRN.Chr3,252846636,252850143,Lcu.1GRN.3g030570,Lcu.1GRN.3g030570,Phosphatidylinositol 4-phosphate 5-kinase,5.432147283
Lcu.1GRN.Chr4,38842468,38845398,Lcu.1GRN.4g007420,Lcu.1GRN.4g007420,phosphatidylinositol:ceramide inositolphosphotransferase 1-like,5.50240305
Lcu.1GRN.Chr4,407773339,407776796,Lcu.1GRN.4g054700,Lcu.1GRN.4g054700,Phosphoglycerate mutase-like protein 1,5.124512977
Lcu.1GRN.Chr2,416086390,416087447,Lcu.1GRN.2g056440,Lcu.1GRN.2g056440,Phospholipase A2-alpha,19.53742735
Lcu.1GRN.Chr6,278575534,278576290,Lcu.1GRN.6g032130,Lcu.1GRN.6g032130,Phosphopantothenoylcysteine decarboxylase,9.140734201
Lcu.1GRN.Chr2,54961067,54961803,Lcu.1GRN.2g015850,Lcu.1GRN.2g015850,Phosphotransferase,12.60126608
Lcu.1GRN.Chr2,400082233,400084110,Lcu.1GRN.2g054000,Lcu.1GRN.2g054000,photosystem I assembly factor PSA3;  chloroplastic,4.80147988
Lcu.1GRN.Chr4,325724562,325728456,Lcu.1GRN.4g039650,Lcu.1GRN.4g039650,Photosystem II stability/assembly factor,5.576417631
Lcu.1GRN.Chr2,52657046,52661178,Lcu.1GRN.2g015310,Lcu.1GRN.2g015310,Phytochrome,8.559777924
Lcu.1GRN.Chr6,278684227,278684965,Lcu.1GRN.6g032150,Lcu.1GRN.6g032150,Phytocyanin domain-containing protein,9.140734201
Lcu.1GRN.Chr6,339289055,339289357,Lcu.1GRN.6g042030,Lcu.1GRN.6g042030,Phytocyanin domain-containing protein,7.797029867
Lcu.1GRN.Chr2,1947917,1952435,Lcu.1GRN.2g001140,Lcu.1GRN.2g001140,Pinin_SDK_memA domain-containing protein,4.995187609
Lcu.1GRN.Chr4,487009802,487014369,Lcu.1GRN.4g070820,Lcu.1GRN.4g070820,PLAC8 family protein,6.537652237
Lcu.1GRN.Chr4,290694545,290697639,Lcu.1GRN.4g034520,Lcu.1GRN.4g034520,Plant regulator RWP-RK family protein,6.583643643
Lcu.1GRN.Chr6,45915492,45917878,Lcu.1GRN.6g006580,Lcu.1GRN.6g006580,Plasma membrane ATPase,5.346054845
Lcu.1GRN.Chr2,1693850,1695620,Lcu.1GRN.2g000970,Lcu.1GRN.2g000970,Plastid lipid-associated protein 2;  chloroplastic,5.301144802
Lcu.1GRN.Chr4,106985689,106986246,Lcu.1GRN.4g015070,Lcu.1GRN.4g015070,PMD domain-containing protein,20.84927474
Lcu.1GRN.Chr2,416248039,416249684,Lcu.1GRN.2g056520,Lcu.1GRN.2g056520,PMD domain-containing protein,19.53742735
Lcu.1GRN.Chr4,290335437,290338180,Lcu.1GRN.4g034410,Lcu.1GRN.4g034410,PMD domain-containing protein,9.59829777
Lcu.1GRN.Chr6,342205361,342206372,Lcu.1GRN.6g042760,Lcu.1GRN.6g042760,PMD domain-containing protein,8.299012522
Lcu.1GRN.Chr4,324810295,324814333,Lcu.1GRN.4g039450,Lcu.1GRN.4g039450,PMD domain-containing protein,8.04279485
Lcu.1GRN.Chr4,324920129,324921031,Lcu.1GRN.4g039500,Lcu.1GRN.4g039500,PMD domain-containing protein,8.04279485
Lcu.1GRN.Chr2,319014175,319015023,Lcu.1GRN.2g042900,Lcu.1GRN.2g042900,PMD domain-containing protein,6.732870228
Lcu.1GRN.Chr4,328125484,328127277,Lcu.1GRN.4g040130,Lcu.1GRN.4g040130,PMD domain-containing protein,6.690551233
Lcu.1GRN.Chr4,327568847,327574957,Lcu.1GRN.4g040030,Lcu.1GRN.4g040030,PMD domain-containing protein,5.93627397
Lcu.1GRN.Chr4,160467379,160467966,Lcu.1GRN.4g020610,Lcu.1GRN.4g020610,PMD domain-containing protein,5.737301956
Lcu.1GRN.Chr6,24027483,24027734,Lcu.1GRN.6g003910,Lcu.1GRN.6g003910,PMD domain-containing protein,5.371485503
Lcu.1GRN.Chr3,317252643,317253398,Lcu.1GRN.3g042240,Lcu.1GRN.3g042240,PMD domain-containing protein,5.277901767
Lcu.1GRN.Chr4,328830318,328833616,Lcu.1GRN.4g040290,Lcu.1GRN.4g040290,PMD domain-containing protein,4.861115125
Lcu.1GRN.Chr6,59848431,59849122,Lcu.1GRN.6g007950,Lcu.1GRN.6g007950,PMD domain-containing protein,4.791117311
Lcu.1GRN.Chr4,107208053,107208814,Lcu.1GRN.4g015130,Lcu.1GRN.4g015130,PMD domain-containing protein,4.613211916
Lcu.1GRN.Chr4,107208929,107209732,Lcu.1GRN.4g015140,Lcu.1GRN.4g015140,PMD domain-containing protein,4.613211916
Lcu.1GRN.Chr2,53108544,53109383,Lcu.1GRN.2g015380,Lcu.1GRN.2g015380,PMEI domain-containing protein,8.645663378
Lcu.1GRN.Chr2,319017827,319018474,Lcu.1GRN.2g042910,Lcu.1GRN.2g042910,Pol polyprotein,6.732870228
Lcu.1GRN.Chr7,649352844,649355015,Lcu.1GRN.7g078340,Lcu.1GRN.7g078340,Pollen Ole e 1 allergen and extensin family protein,5.841878134
Lcu.1GRN.Chr4,106130910,106133064,Lcu.1GRN.4g014960,Lcu.1GRN.4g014960,Poly [ADP-ribose] polymerase,19.3950854
Lcu.1GRN.Chr4,113991889,113993337,Lcu.1GRN.4g016000,Lcu.1GRN.4g016000,Polyamine oxidase,6.211252673
Lcu.1GRN.Chr6,373913526,373920926,Lcu.1GRN.6g047590,Lcu.1GRN.6g047590,Polygalacturonase,9.570268782
Lcu.1GRN.Chr6,373924659,373926711,Lcu.1GRN.6g047600,Lcu.1GRN.6g047600,Polygalacturonase,9.570268782
Lcu.1GRN.Chr6,373930449,373932666,Lcu.1GRN.6g047610,Lcu.1GRN.6g047610,Polygalacturonase,9.570268782
Lcu.1GRN.Chr6,373936456,373965543,Lcu.1GRN.6g047620,Lcu.1GRN.6g047620,Polygalacturonase,9.570268782
Lcu.1GRN.Chr6,373998212,374002921,Lcu.1GRN.6g047630,Lcu.1GRN.6g047630,Polygalacturonase,9.570268782
Lcu.1GRN.Chr2,139874814,139880883,Lcu.1GRN.2g026590,Lcu.1GRN.2g026590,Polynucleotide adenylyltransferase,5.109059641
Lcu.1GRN.Chr2,1165865,1173067,Lcu.1GRN.2g000730,Lcu.1GRN.2g000730,Potassium channel,4.930762925
Lcu.1GRN.Chr2,1174554,1180093,Lcu.1GRN.2g000740,Lcu.1GRN.2g000740,Potassium channel,4.930762925
Lcu.1GRN.Chr2,136548886,136550511,Lcu.1GRN.2g026200,Lcu.1GRN.2g026200,Potassium transporter,5.753268506
Lcu.1GRN.Chr2,136561772,136563489,Lcu.1GRN.2g026230,Lcu.1GRN.2g026230,Potassium transporter,5.753268506
Lcu.1GRN.Chr2,136574775,136576360,Lcu.1GRN.2g026260,Lcu.1GRN.2g026260,Potassium transporter,5.753268506
Lcu.1GRN.Chr7,631132471,631133983,Lcu.1GRN.7g069640,Lcu.1GRN.7g069640,PPM-type phosphatase domain-containing protein,6.381848133
Lcu.1GRN.Chr2,140360808,140366150,Lcu.1GRN.2g026650,Lcu.1GRN.2g026650,PPM-type phosphatase domain-containing protein,4.832000751
Lcu.1GRN.Chr2,328259855,328263453,Lcu.1GRN.2g043780,Lcu.1GRN.2g043780,PQ-loop repeat family protein / transmembrane family protein,4.383696612
Lcu.1GRN.Chr4,324386142,324402288,Lcu.1GRN.4g039230,Lcu.1GRN.4g039230,Pre-mRNA-processing protein 40C,5.009819467
Lcu.1GRN.Chr6,373601140,373607830,Lcu.1GRN.6g047510,Lcu.1GRN.6g047510,Pre-mRNA-splicing factor 18,9.646916359
Lcu.1GRN.Chr4,327179131,327181145,Lcu.1GRN.4g039940,Lcu.1GRN.4g039940,Proline-rich protein 4-like,8.614435118
Lcu.1GRN.Chr6,340657760,340663103,Lcu.1GRN.6g042470,Lcu.1GRN.6g042470,Proteasome subunit beta,6.281792177
Lcu.1GRN.Chr4,160631910,160633747,Lcu.1GRN.4g020640,Lcu.1GRN.4g020640,protection of telomeres protein 1b-like,5.737301956
Lcu.1GRN.Chr6,278148580,278153817,Lcu.1GRN.6g032110,Lcu.1GRN.6g032110,Protein ACTIVITY OF BC1 COMPLEX KINASE 8;  chloroplastic,8.346630686
Lcu.1GRN.Chr6,398275337,398279101,Lcu.1GRN.6g052590,Lcu.1GRN.6g052590,protein ACTIVITY OF BC1 COMPLEX KINASE 8;  chloroplastic-like,8.617707281
Lcu.1GRN.Chr7,4471375,4485170,Lcu.1GRN.7g002410,Lcu.1GRN.7g002410,protein ANTI-SILENCING 1 isoform X1,6.272664414
Lcu.1GRN.Chr2,415402328,415404942,Lcu.1GRN.2g056260,Lcu.1GRN.2g056260,protein APEM9,5.429720314
Lcu.1GRN.Chr2,416589230,416592022,Lcu.1GRN.2g056600,Lcu.1GRN.2g056600,protein arginine N-methyltransferase 1.1,17.40397355
Lcu.1GRN.Chr4,150646861,150647544,Lcu.1GRN.4g019430,Lcu.1GRN.4g019430,Protein arginine N-methyltransferase PRMT10-like,5.20877884
Lcu.1GRN.Chr4,499385245,499389824,Lcu.1GRN.4g074000,Lcu.1GRN.4g074000,Protein argonaute,6.685403491
Lcu.1GRN.Chr4,160711751,160713163,Lcu.1GRN.4g020680,Lcu.1GRN.4g020680,protein argonaute 5,5.737301956
Lcu.1GRN.Chr6,398193433,398193785,Lcu.1GRN.6g052540,Lcu.1GRN.6g052540,protein argonaute 5-like,8.566509684
Lcu.1GRN.Chr4,488337632,488339074,Lcu.1GRN.4g070970,Lcu.1GRN.4g070970,Protein BYPASS-related,5.460281398
Lcu.1GRN.Chr2,1156634,1157791,Lcu.1GRN.2g000720,Lcu.1GRN.2g000720,Protein BYPASS-related,4.930762925
Lcu.1GRN.Chr7,648837296,648838561,Lcu.1GRN.7g077920,Lcu.1GRN.7g077920,Protein CLMP1,5.577933041
Lcu.1GRN.Chr4,499247018,499255157,Lcu.1GRN.4g073930,Lcu.1GRN.4g073930,Protein CONTINUOUS VASCULAR RING 1-like,6.685403491
Lcu.1GRN.Chr4,499273228,499277861,Lcu.1GRN.4g073960,Lcu.1GRN.4g073960,Protein CONTINUOUS VASCULAR RING 1-like,6.685403491
Lcu.1GRN.Chr2,139992962,139994602,Lcu.1GRN.2g026610,Lcu.1GRN.2g026610,Protein DETOXIFICATION,5.109059641
Lcu.1GRN.Chr2,327849577,327855526,Lcu.1GRN.2g043670,Lcu.1GRN.2g043670,Protein DETOXIFICATION,4.383696612
Lcu.1GRN.Chr4,115422015,115424748,Lcu.1GRN.4g016270,Lcu.1GRN.4g016270,Protein DJ-1 C-like,5.296686333
Lcu.1GRN.Chr2,416547999,416549921,Lcu.1GRN.2g056550,Lcu.1GRN.2g056550,protein EFFECTOR OF TRANSCRIPTION 2-like,19.53742735
Lcu.1GRN.Chr4,288383253,288392275,Lcu.1GRN.4g034000,Lcu.1GRN.4g034000,Protein EFR3 isogeny,5.715243137
Lcu.1GRN.Chr2,938992,948112,Lcu.1GRN.2g000520,Lcu.1GRN.2g000520,protein EI24 homolog,4.930762925
Lcu.1GRN.Chr6,373734657,373736666,Lcu.1GRN.6g047550,Lcu.1GRN.6g047550,Protein FAR1-RELATED SEQUENCE,9.646916359
Lcu.1GRN.Chr2,52864858,52869604,Lcu.1GRN.2g015320,Lcu.1GRN.2g015320,Protein FAR1-RELATED SEQUENCE,8.645663378
Lcu.1GRN.Chr4,160443094,160443886,Lcu.1GRN.4g020590,Lcu.1GRN.4g020590,Protein FAR1-RELATED SEQUENCE,5.737301956
Lcu.1GRN.Chr4,160444073,160444508,Lcu.1GRN.4g020600,Lcu.1GRN.4g020600,Protein FAR1-RELATED SEQUENCE,5.737301956
